filename,row_preview,computed_total,stated_total,difference
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 106 | - | 4 | 10,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 71 | - | 9 | 20,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,150 ex-fancy | 1 | 88 | 14 | - | 39,151,150,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,163 fancy | 1 | 126 | 4 | 4 | 23,164,163,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,198 premium | 1 | 107 | 6 | 15 | 58,199,198,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 premium | 1 | 82 | - | 8 | 17,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 ex-fancy | 1 | 62 | 1 | 14 | 12,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,216 ex-fancy | 1 | 107 | 12 | 14 | 66,217,216,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,175 ex-fancy | 1 | 95 | 15 | 12 | 49,176,175,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 premium | 1 | 80 | 9 | 7 | 41,139,138,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,198 ex-fancy | 1 | 102 | 21 | 9 | 53,199,198,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,88 choice | 1 | 31 | - | 6 | 42,89,88,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 76 | 6 | 3 | 33,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 ex-fancy | 1 | 41 | - | 5 | 45,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,163 premium | 1 | 81 | - | 12 | 67,164,163,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 premium | 1 | 59 | 9 | 26 | 14,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 premium | 1 | 57 | 9 | 20 | 46,139,138,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,198 fancy | 1 | 119 | 12 | 10 | 54,199,198,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 76 | 5 | 10 | 27,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 ex-fancy | 1 | 72 | - | 6 | 19,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,150 ex-fancy | 1 | 70 | 13 | 18 | 46,151,150,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,175 ex-fancy | 1 | 87 | - | 11 | 76,176,175,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,150 fancy | 1 | 58 | 27 | 3 | 55,151,150,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,163 fancy | 1 | 79 | 18 | 10 | 53,164,163,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 premium | 1 | 47 | 5 | 10 | 45,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 81 | 6 | 5 | 21,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 premium | 1 | 61 | - | 12 | 25,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,88 choice | 1 | 54 | 2 | 12 | 20,89,88,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 77 | - | 10 | 38,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 choice | 1 | 49 | 9 | 17 | 22,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 62 | 12 | 8 | 39,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 premium | 1 | 73 | 22 | 4 | 37,139,138,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,80 choice | 1 | 36 | - | 14 | 26,81,80,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 67 | 7 | 4 | 44,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,175 Fancy | 1 | 76 | 18 | 12 | 65,176,175,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,150 Fancy | 1 | 84 | 10 | 9 | 45,151,150,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 ex-fancy | 1 | 48 | - | 14 | 31,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 ex-fancy | 1 | 78 | 5 | - | 50,139,138,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 62 | 6 | 6 | 37,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 58 | 5 | 11 | 39,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 premium | 1 | 60 | - | 10 | 43,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 premium | 1 | 60 | 6 | 12 | 38,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 premium | 1 | 48 | - | 12 | 35,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 premium | 1 | 48 | - | 3 | 46,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 premium | 1 | 60 | 7 | 14 | 41,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,88 choice | 1 | 33 | - | 20 | 33,89,88,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 52 | 6 | 13 | 38,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,113 ex-fancy | 1 | 52 | 5 | 9 | 43,114,113,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,175 Fancy | 1 | 93 | 15 | 17 | 47,176,175,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,100 ex-fancy | 1 | 43 | 18 | 8 | 27,101,100,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,125 ex-fancy | 1 | 59 | 9 | 10 | 44,126,125,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 ex-fancy | 1 | 58 | 20 | 6 | 49,139,138,1
G-1449-21B  Dev Bhumi (DPS Ref No  IND-10321-MDE)  5 apple containers PLA.docx,138 ex-fancy | 1 | 90 | 9 | - | 36,139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | SEGU9247198 | SEGU9247198 | 113 | 49 | 163,325,98,227
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | SEGU9247198 | SEGU9247198 | 125 | 147 | 175,447,147,300
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | SEGU9247198 | SEGU9247198 | 138 | 98 | 198,434,49,385
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | SEGU9247198 | SEGU9247198 | 150 | 98 | 216,464,420,44
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TTNU8486366 | TTNU8486366 | 125 | 147 | 175,447,147,300
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TTNU8486366 | TTNU8486366 | 138 | 98 | 198,434,196,238
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TTNU8486366 | TTNU8486366 | 150 | 196 | 216,562,147,415
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | FSCU5883627 | FSCU5883627 | 100 | 86 | 150,336,69,267
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | FSCU5883627 | FSCU5883627 | 113 | 54 | 163,330,59,271
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | FSCU5883627 | FSCU5883627 | 125 | 259 | 175,559,152,407
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | FSCU5883627 | FSCU5883627 | 138 | 88 | 198,424,229,195
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | FSCU5883627 | FSCU5883627 | 216 | 96 | 88,400,14,386
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | MORU1316731 | MORU1316731 | 125 | 196 | 163,484,196,288
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | MORU1316731 | MORU1316731 | 138 | 147 | 175,460,147,313
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | MORU1316731 | MORU1316731 | 216 | 147 | 198,561,147,414
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TCLU1361325 | TCLU1361325 | 125 | 147 | 163,435,224,211
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TCLU1361325 | TCLU1361325 | 138 | 49 | 175,362,196,166
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,Category: | TCLU1361325 | TCLU1361325 | 216 | 98 | 198,512,294,218
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216 ⃰
(252) choice | 1 | 115 | 25 | 13 | 95",253,252,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216 *
(252) choice | 1 | 136 | 21 | 9 | 82",253,252,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,216 premium | 1 | 101 | 11 | 13 | 89,217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,216 choice | 1 | 114 | 8 | 14 | 80,217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,175 choice | 1 | 91 | 6 | 3 | 73,176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,125 choice | 1 | 48 | - | 14 | 61,126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"125 
ex-fancy | 1 | 71 | - | 9 | 42",126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,138 premium | 1 | 43 | 2 | 11 | 81,139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,125 premium | 1 | 90 | 12 | 3 | 16,126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,113 premium | 1 | 65 | - | 17 | 31,114,113,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216 
ex-fancy | 1 | 165 | - | 4 | 47",217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,216 premium | 1 | 122 | 5 | 10 | 76,217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"150
premium | 1 | 89 | 11 | 19 | 28",151,150,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"163
premium | 1 | 76 | 5 | 13 | 66",164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"125
premium | 1 | 72 | - | 10 | 43",126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"138
premium | 1 | 77 | - | 4 | 57",139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"198
choice | 1 | 93 | - | 33 | 67",199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"175 
ex-fancy | 1 | 96 | 5 | - | 74",176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"163
premium | 1 | 99 | - | 7 | 57",164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216
ex-fancy | 1 | 120 | 5 | 10 | 81",217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"150
choice | 1 | 80 | - | 13 | 53",151,150,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"163
ex-fancy | 1 | 103 | - | 6 | 54",164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"138
 fancy | 1 | 64 | - | 5 | 69",139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"198 
ex-fancy | 1 | 126 | - | 10 | 62",199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,198 premium | 1 | 108 | - | 7 | 81,199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"113 
fancy | 1 | 60 | - | 1 | 52",114,113,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"113 
ex-fancy | 1 | 65 | - | 4 | 43",114,113,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"88 
choice | 1 | 36 | - | 14 | 38",89,88,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,125 premium | 1 | 71 | - | 17 | 37,126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"125 
ex-fancy | 1 | 71 | - | 2 | 52",126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216*
(252) 
ex-fancy | 1 | 144 | 10 | 9 | 85",249,4,245
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"175 
ex-fancy | 1 | 98 | - | 6 | 68",176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,163 premium | 1 | 86 | - | 16 | 58,164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,150 premium | 1 | 81 | - | 10 | 56,151,150,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,138 premium | 1 | 75 | 2 | 5 | 54,139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216 
ex-fancy | 1 | 123 | 4 | 10 | 77",217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,163 premium | 1 | 95 | 3 | 10 | 55,164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,150 premium | 1 | 81 | - | 20 | 46,151,150,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,163 premium | 1 | 101 | - | 6 | 56,164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,125 premium | 1 | 64 | - | 11 | 46,126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,125 premium | 1 | 59 | 7 | 2 | 57,126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,198 choice | 1 | 107 | 7 | 14 | 65,199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,138 premium | 1 | 81 | 3 | 15 | 39,139,138,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"175 
ex-fancy | 1 | 132 | - | - | 41",176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,198 premium | 1 | 110 | 4 | 14 | 67,199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"198
ex-fancy | 1 | 107 | 10 | 11 | 70",199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"216
premium | 1 | 125 | 5 | 12 | 74",217,216,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"175
ex-fancy | 1 | 103 | 4 | 4 | 62",176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"175
premium | 1 | 95 | 16 | 9 | 51",176,175,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"125
premium | 1 | 87 | - | 12 | 24",126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"198
ex-fancy | 1 | 115 | 13 | 12 | 56",199,198,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"150
premium | 1 | 67 | 4 | 12 | 65",151,150,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"125
premium | 1 | 63 | 6 | 7 | 47",126,125,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"163
premium | 1 | 81 | - | 9 | 71",164,163,1
G-1452-21B Dev Bhumi (DPS Ref No IND-15121-EY) Pear kiwi & Apple multiple shipments PLA.docx,"163
premium | 1 | 126 | 2 | - | 33",164,163,1
G-1405-21B I G International (DPS Ref  No. IND-11221-FDR) PLA.docx,XXL | 9.439 | 8.05 | 7.426 | Nil | Nil,24.915,0.624,24.291
G-1405-21B I G International (DPS Ref  No. IND-11221-FDR) PLA.docx,XXL | 9.394 | 7.782 | 3.87 | 1.557 | 1.48,24.083,0.875,23.208
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.000 | 4.800 | 1.150 | 6.95,7.950,6.95,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.800 | 3.150 | 1.950 | 6.9,7.900,6.9,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.500 | 4.650 | .700 | 6.85,7.850,6.85,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 3.100 | 1.550 | 2.400 | 7.05,8.050,7.05,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.550 | 3.600 | 1.850 | 7,8.000,7,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.500 | 3.950 | 1.100 | 6.55,7.550,6.55,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.200 | 2.850 | 2.950 | 7,8.000,7,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 2.000 | 1.800 | 2.950 | 6.75,7.750,6.75,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 2.450 | 2.850 | 1.650 | 6.95,7.950,6.95,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.650 | 3.100 | 2.000 | 6.75,7.750,6.75,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 3.200 | 2.250 | 1.250 | 6.7,7.700,6.7,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.400 | 4.150 | 1.550 | 7.1,8.100,7.1,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.550 | 4.100 | 1.300 | 6.95,7.950,6.95,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | .950 | 4.450 | 1.300 | 6.7,7.700,6.7,1.000
G-1706-23B HGS International (Vanway - CPIC) PLA - Grapes in cold storage.docx,1 | 1.600 | 4.200 | 1.600 | 7.4,8.400,7.4,1.000
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,Top | 1.4 | 1.5 | 2.4,2.9,2.4,0.5
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,Middle | 1.7 | 2.5 | 3.1,4.2,3.1,1.1
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,Bottom | 0.1 | 0.6 | 0.3,0.7,0.3,0.4
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"1 | 33 | Cat - 1 | 2 | 103
(100%) | 73
(70.88%)",36,0,36
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"2 | 33 | Cat - 2 | 2 | 102
(100%) | 61
(59.80%)",37,0,37
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"3 | 36 | Cat - 1 | 10 | 113
(100%) | 84
(74.33%)",49,0,49
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"4 | 36 | Cat - 1 | 10 | 111
(100%) | 64
(57.66%)",50,0,50
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"5 | 36 | Cat - 1 | 10 | 114
(100%) | 67
(58.78%)",51,0,51
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"6 | 36 | Cat - 1 | 10 | 114
(100%) | 73
(64.03%)",52,0,52
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"7 | 36 | Cat - 1 | 10 | 112
(100%) | 73
(65.18%)",53,0,53
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"8 | 36 | Cat - 1 | 10 | 117
(100%) | 79
(67.52%)",54,0,54
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"9 | 36 | Cat - 1 | 10 | 113
(100%) | 68
(60.18%)",55,0,55
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"10 | 36 | Cat - 1 | 10 | 112
(100%) | 53
(47.32%)",56,0,56
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"11 | 36 | Cat - 1 | 10 | 118
(100%) | 58
(49.16%)",57,0,57
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"12 | 36 |  | 10 | 116
(100%) | 62
(53.44%)",58,0,58
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"13 | 39 | Cat - 1 | 3 | 127
(100%) | 43
(33.86%)",52,3,49
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"14 | 39 | Cat - 1 | 3 | 122
(100%) | 61
(50.00%)",56,0,56
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"15 | 39 | Cat - 1 | 3 | 121
(100%) | 65
(53.71%)",57,0,57
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"1 | 33 | Fancy | 3 | 98
(100%) | 73
(74.49%)",37,0,37
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"2 | 33 | Fancy | 3 | 99
(100%) | 61
(61.61%)",38,0,38
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"3 | 33 | Fancy | 3 | 103
(100%) | 72
(69.90%)",39,0,39
G-1512-21B NGK Trading Co {DPS REF. No. IND-12121-FDR} HO PLA.docx,"4 | 36 | Fancy | 3 | 114
(100%) | 66
(57.90%)",40,3,37
